"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-05-23","10.51",,"0.33","0.0","0.0","63","67","56","   70","   70","25.9","34.0","    1","    1","    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-05-24","11.41",,"0.00","0.0","0.0","59","69","52","   60","   60","23.0","29.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-05-25","9.40",,"0.01","0.0","0.0","60","67","56","   50","   50","17.0","19.0","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-05-26","6.93",,"0.00","0.0","0.0","65","77","58","  170","  170","14.1","17.0","    1","    1",,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-05-27","8.05",,"0.00","0.0","0.0","67","78","60","  170","  170","17.0","21.0","    1",,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-05-28","10.96",,"0.00","0.0","0.0","68","76","64","  180","  170","23.0","34.0","    1",,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-05-29","10.51",,"0.01","0.0","0.0","72","82","65","  190","  170","21.0","27.1","    1",,"    1",,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-05-30","11.63",,"0.00","0.0","0.0","73","84","66","  320","  330","23.9","31.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-05-31","15.66",,"0.00","0.0","0.0","67","71","58","  330","  320","28.0","35.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-01","10.07",,"0.00","0.0","0.0","62","72","54","  320","  320","21.9","30.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-02","8.28",,"0.00","0.0","0.0","68","76","63","  270","  250","18.1","23.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-03","8.95",,"0.19","0.0","0.0","73","82","63","  350","  250","23.9","32.0",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-04","7.16",,"0.14","0.0","0.0","77","88","69","  210","  210","18.1","23.9",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-05","8.72",,"0.27","0.0","0.0","75","83","69","  170","  170","18.1","23.0","    1",,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-06","8.95",,"0.11","0.0","0.0","77","90","69","  330","  330","29.1","36.0","    1",,"    1",,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-07","11.18",,"0.00","0.0","0.0","73","78","65","  320","  320","23.9","30.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-08","6.93",,"0.00","0.0","0.0","71","81","63","  310","  320","16.1","19.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-09","8.28",,"0.00","0.0","0.0","79","91","68","  230","  200","17.0","23.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-10","12.53",,"0.00","0.0","0.0","78","85","69","  160","  170","23.9","30.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-11","10.29",,"0.05","0.0","0.0","74","83","70","  170","  160","17.0","25.1","    1",,"    1",,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-12","8.72",,"0.00","0.0","0.0","78","88","70","  270","  280","17.0","25.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-13","10.51",,"0.00","0.0","0.0","71","77","60","   20","  330","18.1","25.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-14","8.72",,"0.00","0.0","0.0","65","75","55","   40","   40","17.0","21.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-15","8.72",,"0.00","0.0","0.0","68","77","62","   50","   50","17.0","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-16","8.28",,"0.00","0.0","0.0","70","80","63","   90","   40","17.0","21.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-17","10.07",,"0.00","0.0","0.0","70","79","63","   50","   60","19.9","23.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-18","7.83",,"0.00","0.0","0.0","70","78","65","  160","  170","14.1","18.1","    1",,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-19","8.50",,"0.00","0.0","0.0","74","86","67","  180","  170","19.9","25.1","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-20","6.93",,"0.00","0.0","0.0","78","88","72","  160","  160","21.0","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-21","7.16",,"0.00","0.0","0.0","79","88","73","  190","  160","15.0","19.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-22","7.83",,"0.00","0.0","0.0","82","93","75","  170","  180","21.9","25.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-23","10.96",,"0.00","0.0","0.0","81","87","76","  160","  180","21.9","28.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-24","11.18",,"0.00","0.0","0.0","80","89","76","  300","  310","23.0","29.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-25","8.50",,"0.00","0.0","0.0","81","89","74","  190","  190","21.9","25.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-26","8.95",,"0.00","0.0","0.0","80","90","73","  260","  270","19.9","25.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-27","6.04",,"0.25","0.0","0.0","80","85","73","  320","  320","29.1","34.0",,,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-28","5.59",,"0.02","0.0","0.0","82","93","72","  300","  290","21.9","28.0",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-29","8.72",,"0.07","0.0","0.0","79","89","72","   10","   20","29.1","38.9",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-06-30","7.38",,"0.00","0.0","0.0","74","81","70","   60","   50","15.0","19.0",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-01","6.71",,"0.00","0.0","0.0","74","84","68","   60","   60","23.0","25.1","    1",,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-02","5.82",,"0.00","0.0","0.0","80","95","69","  360","  350","19.9","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-03","8.05",,"0.36","0.0","0.0","84","94","72","   70","   20","17.0","23.0",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-04","8.72",,"0.00","0.0","0.0","76","88","70","  160","  120","14.1","16.1",,,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-05","7.38",,"0.00","0.0","0.0","81","96","74","  130","  150","17.0","19.9",,,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-06","7.61",,"0.05","0.0","0.0","84","96","74","  170","  220","25.1","34.0",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-07","10.07",,"0.00","0.0","0.0","75","81","72","  120","   40","16.1","21.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-08","8.95",,"0.01","0.0","0.0","81","89","77","  180","  190","18.1","23.0",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-09","8.05",,"0.00","0.0","0.0","83","91","78","  170","  160","16.1","19.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-10","16.11",,"2.45","0.0","0.0","77","79","74","  110","  110","35.1","42.9","    1",,"    1",,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-11","10.96",,"0.06","0.0","0.0","80","88","75","  250","  230","21.9","31.1","    1",,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-12","11.41",,"0.05","0.0","0.0","82","93","76","  250","  250","23.9","30.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-13","8.95",,"0.00","0.0","0.0","83","91","76","  300","  310","21.0","25.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-14","9.40",,"0.00","0.0","0.0","81","89","74","   60","   50","21.0","23.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-15","9.84",,"0.00","0.0","0.0","77","82","72","  160","  150","16.1","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-16","10.51",,"0.00","0.0","0.0","75","80","71","  160","  130","17.0","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-17","8.50",,"0.04","0.0","0.0","76","86","71","  170","  180","15.0","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-18","6.26",,"0.00","0.0","0.0","83","95","74","  150","  130","14.1","16.1","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-19","10.51",,"0.00","0.0","0.0","87","97","80","  170","  190","21.9","25.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-20","8.50",,"0.00","0.0","0.0","89","97","84","  300","  300","18.1","23.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-21","7.83",,"0.00","0.0","0.0","87","95","79","  170","  170","18.1","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-22","7.83",,"0.84","0.0","0.0","85","95","74","  250","  260","36.0","44.1",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-23","9.40",,"0.03","0.0","0.0","81","92","76","  230","  250","17.0","21.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-24","6.71",,"0.28","0.0","0.0","80","81","74","  240","  220","17.0","21.9",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-25","6.49",,"0.00","0.0","0.0","82","92","74","  180","  190","17.0","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-26","9.40",,"0.00","0.0","0.0","87","95","80","  270","  280","21.9","29.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-27","11.41",,"0.00","0.0","0.0","90","97","81","  270","  270","21.9","29.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-28","10.29",,"0.00","0.0","0.0","90","97","83","  300","  310","23.9","27.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-29","8.50",,"0.00","0.0","0.0","85","90","78","  170","  150","21.0","25.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-30","6.93",,"0.01","0.0","0.0","87","96","80","  220","  200","18.1","25.9",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-07-31","5.59",,"0.56","0.0","0.0","78","84","72","  220","  220","30.0","36.0","    1",,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-01","7.83",,"0.00","0.0","0.0","81","90","74","  180","  180","17.0","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-02","13.65",,"0.00","0.0","0.0","82","90","77","  160","  160","23.9","34.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-03","10.29",,"0.35","0.0","0.0","86","93","74","  220","  220","36.9","46.1",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-04","16.11",,"0.45","0.0","0.0","79","83","73","  160","  170","53.0","69.1","    1",,"    1",,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-05","8.28",,"0.00","0.0","0.0","82","90","77","  270","  270","18.1","25.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-06","6.26",,"0.00","0.0","0.0","79","82","73","  180","  180","14.1","16.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-07","8.05",,"0.44","0.0","0.0","76","80","71","  120","  120","17.0","19.0",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-08","6.26",,"0.00","0.0","0.0","77","85","72","  170","  170","15.0","18.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-09","8.50",,"0.00","0.0","0.0","80","89","75","  170","  180","19.9","25.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-10","8.50",,"0.00","0.0","0.0","85","95","79","  160","  150","18.1","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-11","9.62",,"0.00","0.0","0.0","85","89","80","  160","  170","23.0","29.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-12","5.82",,"1.49","0.0","0.0","83","92","77","  150","  170","25.1","31.1",,,"    1",,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-13","6.49",,"0.11","0.0","0.0","79","82","75","   60","   60","13.0","14.1",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-14","8.50",,"0.00","0.0","0.0","79","88","74","   40","   60","16.1","19.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-15","11.86",,"0.00","0.0","0.0","78","85","73","   90","   90","19.9","25.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-16","14.54",,"0.13","0.0","0.0","72","73","69","   60","   60","23.0","28.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-17","8.28",,"0.84","0.0","0.0","73","83","68","  160","  170","21.0","25.9","    1",,"    1",,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-18","6.49",,"0.13","0.0","0.0","75","86","67","  300","  290","23.9","33.1",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-19","5.82",,"0.14","0.0","0.0","74","77","69","   30","   40","13.0","16.1",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-20","6.71",,"0.00","0.0","0.0","74","83","68","  160","  160","15.0","18.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-21","10.74",,"0.00","0.0","0.0","78","88","72","  200","  230","16.1","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-22","8.50",,"0.00","0.0","0.0","82","92","77","  220","  200","17.0","21.9",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-23","6.93",,"0.00","0.0","0.0","82","87","77","  160","  190","16.1","19.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-24","8.28",,"0.00","0.0","0.0","84","93","78","  270","  280","17.0","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-25","10.51",,"0.36","0.0","0.0","85","93","71","  330","  330","40.9","53.0",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-26","12.97",,"0.00","0.0","0.0","76","79","70","  320","  320","23.9","31.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-27","9.17",,"0.43","0.0","0.0","80","94","72","  340","  340","31.1","40.9",,,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-28","9.40",,"0.01","0.0","0.0","80","89","75","  180","  180","19.9","23.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-29","10.51",,"0.02","0.0","0.0","78","84","75","  290","  300","23.0","31.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-30","14.54",,"0.00","0.0","0.0","76","81","70","  310","  310","25.1","32.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-08-31","7.61",,"0.00","0.0","0.0","72","77","67","  110","  130","12.1","15.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-09-01","9.40",,"0.18","0.0","0.0","74","81","68","  110","  120","18.1","23.0","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-09-02","7.83",,"0.11","0.0","0.0","75","81","70","  170","  170","16.1","19.0","    1",,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-09-03","6.49",,"1.16","0.0","0.0","80","89","73","  190","  360","17.0","21.9","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-09-04","8.95",,"0.00","0.0","0.0","79","87","73","  330","  320","19.9","25.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-09-05","8.05",,"0.00","0.0","0.0","76","82","69","  360","  190","16.1","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-09-06","8.50",,"0.00","0.0","0.0","76","85","70","  190","  190","19.9","25.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-09-07","8.50",,"0.00","0.0","0.0","75","81","70","  160","  170","19.9","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-09-08","6.93",,"0.00","0.0","0.0","76","84","71","  180","  140","13.0","16.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-09-09","6.71",,"0.06","0.0","0.0","75","81","72","  130","   40","12.1","14.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-09-10","6.49",,"1.43","0.0","0.0","78","85","75","  110","  210","14.1","16.1","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-09-11","9.40",,"0.00","0.0","0.0","76","79","67","  350","  350","17.0","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-09-12","11.18",,"0.00","0.0","0.0","68","73","63","  120","   50","17.0","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-09-13","9.62",,"0.00","0.0","0.0","70","77","64","  170","  170","19.9","25.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-09-14","13.42",,"0.00","0.0","0.0","74","77","62","  350","  340","21.0","27.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-09-15","8.72",,"0.00","0.0","0.0","62","67","55","   20","   20","19.9","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-09-16","8.28",,"0.00","0.0","0.0","66","73","60","  170","  160","16.1","21.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-09-17","6.93",,"0.00","0.0","0.0","71","77","66","  170","  220","14.1","16.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-09-18","14.32",,"0.00","0.0","0.0","69","71","57","   30","   10","23.9","34.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-09-19","11.63",,"0.00","0.0","0.0","59","65","51","   40","   50","21.0","29.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-09-20","12.30",,"0.00","0.0","0.0","59","64","52","   50","   40","23.0","28.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-09-21","8.50",,"0.00","0.0","0.0","59","66","52","   50","   70","19.9","23.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-09-22","10.96",,"0.00","0.0","0.0","63","74","55","  360","  360","19.9","25.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77945","-73.88027","3.0","2020-09-23","10.74",,"0.00","0.0","0.0","70","81","62","  300","  310","18.1","30.0",,,,,,,,
